SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-3-2022,Single Family Residential,25 Woodview Ln,Woodside,CA,94062,7215000,4,3.5,WOODSIDE,3525,146536,1960,,2047,,Sold,,,https://www.redfin.com/CA/Woodside/25-Woodview-Ln-94062/home/1259825,MLSListings,ML81887360,N,Y,37.381672,-122.2255252
PAST SALE,September-28-2022,Single Family Residential,2105 Ward Way,Woodside,CA,94062,3650000,4,3.5,WOODSIDE,2470,19820,1955,,1478,,Sold,,,https://www.redfin.com/CA/Woodside/2105-Ward-Way-94062/home/881339,MLSListings,ML81890442,N,Y,37.4452102,-122.227409
PAST SALE,October-5-2022,Single Family Residential,340 Laning Dr,Woodside,CA,94062,3450000,4,5.5,WOODSIDE,3030,73616,1972,,1139,,Sold,,,https://www.redfin.com/CA/Woodside/340-Laning-Dr-94062/home/1984545,MLSListings,ML81895705,N,Y,37.4433895,-122.2589637
PAST SALE,February-3-2022,Single Family Residential,265 Grandview Dr,Woodside,CA,94062,3050000,5,3.0,WOODSIDE,4620,80150,1954,,660,,Sold,,,https://www.redfin.com/CA/Woodside/265-Grandview-Dr-94062/home/2006275,MLSListings,ML81859231,N,Y,37.3857108,-122.257014
PAST SALE,April-25-2022,Single Family Residential,1543 Portola Rd,Woodside,CA,94062,5950000,4,3.5,WOODSIDE,2810,130680,1977,,2117,,Sold,,,https://www.redfin.com/CA/Woodside/1543-Portola-Rd-94062/home/1296655,MLSListings,ML81866566,N,Y,37.3948858,-122.2472426
PAST SALE,June-28-2022,Single Family Residential,3450 Tripp Rd,Woodside,CA,94062,12500000,4,6.0,WOODSIDE,5902,46174,2021,,2118,,Sold,,,https://www.redfin.com/CA/Woodside/3450-Tripp-Rd-94062/home/891685,MLSListings,ML81850839,N,Y,37.4259523,-122.2753357
PAST SALE,,Single Family Residential,45 Stadler Dr,Woodside,CA,94062,5900000,5,5.0,,4823,45302,1968,,1223,,,,,https://www.redfin.com/CA/Woodside/45-Stadler-Dr-94062/home/1794139,,,N,Y,37.3920139,-122.2692214
PAST SALE,,Single Family Residential,578 Mountain Home Rd,Woodside,CA,94062,33000000,3,4.0,,6080,497250,1937,,5428,,,,,https://www.redfin.com/CA/Woodside/578-Mountain-Home-Rd-94062/home/1785091,,,N,Y,37.4115207,-122.2547128
PAST SALE,,Single Family Residential,40 Cragmont Way,Woodside,CA,94062,7800000,5,4.0,,3530,43996,1967,,2210,,,,,https://www.redfin.com/CA/Woodside/40-Cragmont-Way-94062/home/1892845,,,N,Y,37.4469486,-122.2507214
PAST SALE,,Single Family Residential,125 Fox Hollow Rd,Woodside,CA,94062,8500000,3,3.0,,3350,128030,1981,,2537,,,,,https://www.redfin.com/CA/Woodside/125-Fox-Hollow-Rd-94062/home/894084,,,N,Y,37.4260975,-122.2609134
PAST SALE,,Single Family Residential,810 W California Way,Woodside,CA,94062,2000000,3,2.0,,1650,16988,1947,,1212,,,,,https://www.redfin.com/CA/Woodside/810-W-California-Way-94062/home/878602,,,N,Y,37.4542961,-122.2718134
PAST SALE,,Single Family Residential,1587 Canada Ln,Woodside,CA,94062,5500000,3,2.0,,1900,44867,1951,,2895,,,,,https://www.redfin.com/CA/Woodside/1587-Canada-Ln-94062/home/1435940,,,N,Y,37.4308549,-122.2521173
