SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-14-2021,Single Family Residential,136 Bardet Rd,WOODSIDE,CA,94062,3025000,3,2.0,WOODSIDE,1660,11960,1951,76,1822,,Sold,,,http://www.redfin.com/CA/Woodside/136-Bardet-Rd-94062/home/1316633,MLSListings,ML81843487,N,Y,37.4345838,-122.256593
PAST SALE,May-10-2021,Single Family Residential,112 Alta Mesa Rd,WOODSIDE,CA,94062,3510000,4,3.0,WOODSIDE,2550,7800,1951,111,1376,,Sold,,,http://www.redfin.com/CA/Woodside/112-Alta-Mesa-Rd-94062/home/1361605,MLSListings,ML81836263,N,Y,37.4406642,-122.2559283
PAST SALE,May-21-2021,Single Family Residential,220 Todo El Mundo,WOODSIDE,CA,94062,4988000,4,4.5,WOODSIDE,3686,110642,1946,100,1353,,Sold,,,http://www.redfin.com/CA/Woodside/220-Todo-El-Mundo-94062/home/1489159,MLSListings,ML81838555,N,Y,37.4400998,-122.2402625
PAST SALE,June-11-2021,Single Family Residential,160 Otis Ave,WOODSIDE,CA,94062,2510000,3,2.0,WOODSIDE,1705,18000,1972,79,1472,,Sold,,,http://www.redfin.com/CA/Woodside/160-Otis-Ave-94062/home/2009613,MLSListings,ML81843579,N,Y,37.4363728,-122.2547762
PAST SALE,July-2-2021,Single Family Residential,345 Jane Dr,WOODSIDE,CA,94062,5150000,5,5.0,WOODSIDE,6360,175982,1989,58,810,,Sold,,,http://www.redfin.com/CA/Woodside/345-Jane-Dr-94062/home/2043243,MLSListings,ML81843769,N,Y,37.438404,-122.2500123
PAST SALE,July-9-2021,Single Family Residential,40 Martin Ln,WOODSIDE,CA,94062,5000000,4,3.5,WOODSIDE,2835,16500,1954,51,1764,,Sold,,,http://www.redfin.com/CA/Woodside/40-Martin-Ln-94062/home/2044709,MLSListings,ML81843785,N,Y,37.4277875,-122.2661198
PAST SALE,June-15-2021,Single Family Residential,103 Alta Vista Rd,WOODSIDE,CA,94062,3800000,4,3.5,WOODSIDE,2162,12600,2012,75,1758,,Sold,,,http://www.redfin.com/CA/Woodside/103-Alta-Vista-Rd-94062/home/1953299,MLSListings,ML81837645,N,Y,37.4371321,-122.2608248
PAST SALE,July-16-2021,Single Family Residential,215 Josselyn Ln,WOODSIDE,CA,94062,13500000,5,6.0,WOODSIDE,8039,219542,1993,44,1679,,Sold,,,http://www.redfin.com/CA/Woodside/215-Josselyn-Ln-94062/home/2047792,MLSListings,ML81840363,N,Y,37.4338724,-122.2792368
PAST SALE,,Single Family Residential,242 Glenwood Ave,Woodside,CA,94062,2600000,4,3.0,,1840,10150,1929,,1413,,,,,http://www.redfin.com/CA/Woodside/242-Glenwood-Ave-94062/home/1932331,,,N,Y,37.43766,-122.2563271
PAST SALE,April-15-2021,Single Family Residential,1710 Alameda De Las Pulgas,REDWOOD CITY,CA,94061,1600000,3,1.0,REDWOOD CITY,1030,6695,1952,136,1553,,Sold,,,http://www.redfin.com/CA/Redwood-City/1710-Alameda-de-las-Pulgas-94061/home/880285,MLSListings,ML81834719,N,Y,37.4534216,-122.2372709
PAST SALE,April-20-2021,Single Family Residential,2120 Stockbridge Ave,WOODSIDE,CA,94062,4950000,5,3.5,WOODSIDE,5036,18731,2003,131,983,,Sold,,,http://www.redfin.com/CA/Woodside/2120-Stockbridge-Ave-94062/home/1498320,MLSListings,ML81828650,N,Y,37.4434612,-122.2258355
PAST SALE,March-31-2021,Single Family Residential,161 Eleanor Dr,WOODSIDE,CA,94062,5500000,6,4.0,WOODSIDE,4200,73921,2015,151,1310,,Sold,,,http://www.redfin.com/CA/Woodside/161-Eleanor-Dr-94062/home/1837221,MLSListings,ML81817077,N,Y,37.4393136,-122.2342348
PAST SALE,July-13-2021,Single Family Residential,735 Woodside Dr,WOODSIDE,CA,94062,5500000,5,3.5,WOODSIDE,4210,66647,1977,47,1306,190,Sold,,,http://www.redfin.com/CA/Woodside/735-Woodside-Dr-94062/home/1837261,MLSListings,ML81847635,N,Y,37.439925,-122.2435421
PAST SALE,August-9-2021,Single Family Residential,2786 Ohio Ave,REDWOOD CITY,CA,94061,2750000,4,2.5,REDWOOD CITY,2240,10671,1951,20,1228,,Sold,,,http://www.redfin.com/CA/Redwood-City/2786-Ohio-Ave-94061/home/1221919,MLSListings,ML81849384,N,Y,37.4516455,-122.2330824
PAST SALE,July-21-2021,Single Family Residential,135 Woodside Dr,WOODSIDE,CA,94062,6250000,4,4.0,WOODSIDE,2800,61420,1959,39,2232,,Sold,,,http://www.redfin.com/CA/Woodside/135-Woodside-Dr-94062/home/1154862,MLSListings,ML81851687,N,Y,37.4523435,-122.2385543
