SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,10351 S Blaney Ave,Cupertino,CA,95014,2585000,3,2.5,,2328,9427,1964,,1110,,,,,http://www.redfin.com/CA/Cupertino/10351-S-Blaney-Ave-95014/home/598168,,,N,Y,37.3178484,-122.0234097
PAST SALE,March-2-2021,Single Family Residential,10279 S Tantau Ave,CUPERTINO,CA,95014,2100000,3,1.0,CUPERTINO,1284,9450,1949,180,1636,,Sold,,,http://www.redfin.com/CA/Cupertino/10279-S-Tantau-Ave-95014/home/1314033,MLSListings,ML81832183,N,Y,37.3189369,-122.0067774
PAST SALE,April-9-2021,Single Family Residential,10204 Judy Ave,CUPERTINO,CA,95014,4380000,5,4.5,CUPERTINO,3764,9380,2021,142,1164,,Sold,,,http://www.redfin.com/CA/Cupertino/10204-Judy-Ave-95014/home/713905,MLSListings,ML81827324,N,Y,37.3198829,-122.005134
PAST SALE,July-9-2021,Single Family Residential,18771 Barnhart Ave,CUPERTINO,CA,95014,3300000,4,4.5,CUPERTINO,2821,7143,2014,51,1170,,Sold,,,http://www.redfin.com/CA/Cupertino/18771-Barnhart-Ave-95014/home/21838791,MLSListings,ML81846834,N,Y,37.3157094,-122.0001593
PAST SALE,August-8-2021,Single Family Residential,6139 Shadygrove Dr,CUPERTINO,CA,95014,1910000,3,2.0,CUPERTINO,1220,6174,1960,21,1566,,Sold,,,http://www.redfin.com/CA/Cupertino/6139-Shadygrove-Dr-95014/home/797008,MLSListings,ML81848885,N,Y,37.3143778,-122.0100641
PAST SALE,August-11-2021,Single Family Residential,10380 Oakville Ave,CUPERTINO,CA,95014,3670000,5,3.5,CUPERTINO,2707,7101,2021,18,1356,,Sold,,,http://www.redfin.com/CA/Cupertino/10380-Oakville-Ave-95014/home/1443859,MLSListings,ML81844437,N,Y,37.317395,-122.0184358
PAST SALE,April-6-2021,Single Family Residential,1410 Redwood Dr,LOS ALTOS,CA,94024,3150000,4,2.5,LOS ALTOS,2733,13213,1979,145,1153,,Sold,,,http://www.redfin.com/CA/Los-Altos/1410-Redwood-Dr-94024/home/926329,MLSListings,ML81832442,N,Y,37.334062,-122.0740017
PAST SALE,April-19-2021,Single Family Residential,10827 Minette Dr,CUPERTINO,CA,95014,1852000,3,1.0,CUPERTINO,897,6299,1954,132,2065,,Sold,,,http://www.redfin.com/CA/Cupertino/10827-Minette-Dr-95014/home/796778,MLSListings,ML81836927,N,Y,37.3113436,-122.0038015
PAST SALE,April-20-2021,Single Family Residential,18385 Chelmsford Dr,CUPERTINO,CA,95014,2926000,4,3.0,CUPERTINO,2604,6755,1990,131,1124,61,Sold,,,http://www.redfin.com/CA/Cupertino/18385-Chelmsford-Dr-95014/home/1790593,MLSListings,ML81833740,N,Y,37.3130832,-121.9980272
PAST SALE,May-14-2021,Single Family Residential,630 Stendhal Ln,CUPERTINO,CA,95014,2215000,4,2.0,CUPERTINO,1499,6357,1961,107,1478,,Sold,,,http://www.redfin.com/CA/Cupertino/630-Stendhal-Ln-95014/home/886881,MLSListings,ML81836511,N,Y,37.3156714,-122.0105082
PAST SALE,July-9-2021,Single Family Residential,19028 Tilson Ave,Cupertino,CA,95014,2990000,3,2.0,Cupertino,2300,11374,1948,51,1300,,Sold,,,http://www.redfin.com/CA/Cupertino/19028-Tilson-Ave-95014/home/794569,MetroList,221038439,N,Y,37.3162055,-122.0049341
PAST SALE,March-5-2021,Single Family Residential,10180 Bonny Dr,CUPERTINO,CA,95014,2400000,4,2.0,CUPERTINO,1780,7664,1961,177,1348,,Sold,,,http://www.redfin.com/CA/Cupertino/10180-Bonny-Dr-95014/home/784064,MLSListings,ML81832798,N,Y,37.3204877,-122.0375086
PAST SALE,,Single Family Residential,10993 Sweet Oak St,Cupertino,CA,95014,1308000,3,2.0,,1044,,1973,,1253,,,,,http://www.redfin.com/CA/Cupertino/10993-Sweet-Oak-St-95014/home/1673755,,,N,Y,37.337041,-122.064064
PAST SALE,August-3-2021,Single Family Residential,5903 Castano Dr,SAN JOSE,CA,95129,2950000,4,2.0,SAN JOSE,1901,8760,1966,26,1552,,Sold,,,http://www.redfin.com/CA/San-Jose/5903-Castano-Dr-95129/home/772543,MLSListings,ML81852195,N,Y,37.309155,-122.0068884
PAST SALE,August-27-2021,Single Family Residential,1019 Miller Ave,SAN JOSE,CA,95129,2301019,4,2.5,SAN JOSE,1745,6893,1959,2,1319,,Sold,,,http://www.redfin.com/CA/San-Jose/1019-Miller-Ave-95129/home/794311,MLSListings,ML81854985,N,Y,37.3088586,-122.0144166
