SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-2-2021,Single Family Residential,280 S Mary Ave,SUNNYVALE,CA,94086,2550000,4,3.5,SUNNYVALE,1906,7424,1970,58,1338,,Sold,,,http://www.redfin.com/CA/Sunnyvale/280-S-Mary-Ave-94086/home/1246424,MLSListings,ML81847015,N,Y,37.3775732,-122.0462556
PAST SALE,April-23-2021,Single Family Residential,1408 Knowlton Dr,SUNNYVALE,CA,94087,2800000,4,2.0,SUNNYVALE,1924,7852,1961,128,1455,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1408-Knowlton-Dr-94087/home/771310,MLSListings,ML81833520,N,Y,37.347761,-122.0487198
PAST SALE,March-10-2021,Single Family Residential,1398 Deroche Ct,SUNNYVALE,CA,94087,2710000,4,3.0,SUNNYVALE,2343,8186,1956,172,1157,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1398-Deroche-Ct-94087/home/1578791,MLSListings,ML81828421,N,Y,37.3479325,-122.0575991
PAST SALE,March-30-2021,Single Family Residential,1641 Canary Dr,SUNNYVALE,CA,94087,2320000,4,3.0,SUNNYVALE,2400,6663,1963,152,967,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1641-Canary-Dr-94087/home/829147,MLSListings,ML81829202,N,Y,37.339664,-122.0280281
PAST SALE,March-10-2021,Single Family Residential,514 Cottage Grove Ter,SUNNYVALE,CA,94087,2100000,4,2.5,SUNNYVALE,1787,2811,2006,172,1175,57,Sold,,,http://www.redfin.com/CA/Sunnyvale/514-Cottage-Grove-Ter-94087/home/12178114,MLSListings,ML81828404,N,Y,37.345607,-122.033026
PAST SALE,July-12-2021,Single Family Residential,311 Bartlett Ave,Sunnyvale,CA,94086,1275000,2,1.0,Sunnyvale,788,5588,1942,48,1618,,Sold,,,http://www.redfin.com/CA/Sunnyvale/311-Bartlett-Ave-94086/home/662382,San Francisco MLS,421557884,N,Y,37.3781785,-122.0167704
PAST SALE,March-22-2021,Single Family Residential,830 Dwight,SUNNYVALE,CA,94086,1650000,4,2.0,SUNNYVALE,1600,5000,1944,160,1031,,Sold,,,http://www.redfin.com/CA/Sunnyvale/830-Dwight-Ave-94086/home/969214,MLSListings,ML81825445,N,Y,37.3766846,-122.0190013
PAST SALE,May-13-2021,Single Family Residential,842 Acacia Ave,SUNNYVALE,CA,94086,1105000,2,1.0,SUNNYVALE,765,5135,1942,108,1444,,Sold,,,http://www.redfin.com/CA/Sunnyvale/842-Acacia-Ave-94086/home/662390,MLSListings,ML81836057,N,Y,37.3785406,-122.0180583
PAST SALE,May-25-2021,Single Family Residential,1265 Lime Dr,SUNNYVALE,CA,94087,3200000,4,3.5,SUNNYVALE,2081,8443,1956,96,1538,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1265-Lime-Dr-94087/home/655284,MLSListings,ML81840227,N,Y,37.3537681,-122.0536257
PAST SALE,May-21-2021,Single Family Residential,1222 Elderberry Dr,SUNNYVALE,CA,94087,2650000,3,2.0,SUNNYVALE,1472,7461,1957,100,1800,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1222-Elderberry-Dr-94087/home/1414304,MLSListings,ML81838479,N,Y,37.3551566,-122.0567334
