SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,956 Menlo Oaks Dr,Menlo Park,CA,94025,5000000,4,4.0,,3300,21300,1965,,1515,,,,,http://www.redfin.com/CA/Menlo-Park/956-Menlo-Oaks-Dr-94025/home/2024870,,,N,Y,37.4701118,-122.1651365
PAST SALE,September-9-2021,Single Family Residential,926 Gates St,EAST PALO ALTO,CA,94303,1425000,4,2.5,EAST PALO ALTO,1890,3560,2001,20,754,14,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/926-Gates-St-94303/home/2052930,MLSListings,ML81857320,N,Y,37.4601325,-122.1312473
PAST SALE,September-21-2021,Single Family Residential,2180 Barbara Dr,PALO ALTO,CA,94303,4388000,4,2.5,PALO ALTO,1842,9938,1954,8,2382,,Sold,,,http://www.redfin.com/CA/Palo-Alto/2180-Barbara-Dr-94303/home/591593,MLSListings,ML81858226,N,Y,37.4419678,-122.1327113
PAST SALE,September-9-2021,Single Family Residential,2626 South Ct,PALO ALTO,CA,94306,3166000,3,2.0,PALO ALTO,1840,6729,1954,20,1721,,Sold,,,http://www.redfin.com/CA/Palo-Alto/2626-South-Ct-94306/home/1111986,MLSListings,ML81855712,N,Y,37.4293849,-122.1346633
PAST SALE,September-3-2021,Single Family Residential,1115 Ramona St,PALO ALTO,CA,94301,8000000,6,3.5,PALO ALTO,3595,9218,1908,26,2225,,Sold,,,http://www.redfin.com/CA/Palo-Alto/1115-Ramona-St-94301/home/1135801,MLSListings,ML81859085,N,Y,37.4405498,-122.1542479
PAST SALE,September-15-2021,Single Family Residential,999 Ringwood Ave,ATHERTON,CA,94027,5050000,7,5.0,ATHERTON,3820,39200,1940,14,1322,,Sold,,,http://www.redfin.com/CA/Atherton/999-Ringwood-Ave-94027/home/1967832,MLSListings,ML81827732,N,Y,37.4716855,-122.1684628
PAST SALE,August-31-2021,Single Family Residential,186 Fair Oaks Ave,MOUNTAIN VIEW,CA,94040,1100000,2,1.0,MOUNTAIN VIEW,600,3101,1924,29,1833,,Sold,,,http://www.redfin.com/CA/Mountain-View/186-Fair-Oaks-Ave-94040/home/2120602,MLSListings,ML81850569,N,Y,37.4019706,-122.0994331
PAST SALE,September-14-2021,Single Family Residential,404 Grayson Ct,MENLO PARK,CA,94025,2030000,6,2.5,MENLO PARK,2280,6500,1947,15,890,,Sold,,,http://www.redfin.com/CA/Menlo-Park/404-Grayson-Ct-94025/home/1864730,MLSListings,ML81858253,N,Y,37.4670732,-122.1552237
PAST SALE,September-10-2021,Single Family Residential,14965 Page Mill Rd,LOS ALTOS HILLS,CA,94022,5100000,4,4.0,LOS ALTOS HILLS,4800,130105,1983,19,1063,,Sold,,,http://www.redfin.com/CA/Los-Altos-Hills/14965-Page-Mill-Rd-94022/home/673307,MLSListings,ML81840418,N,Y,37.3834293,-122.1665557
PAST SALE,September-9-2021,Single Family Residential,1151 Windermere Ave,MENLO PARK,CA,94025,1453000,6,3.0,MENLO PARK,2330,5403,1947,20,624,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1151-Windermere-Ave-94025/home/1524365,MLSListings,ML81851711,N,Y,37.474203,-122.1596596
PAST SALE,September-8-2021,Single Family Residential,27181 Adonna Ct,LOS ALTOS HILLS,CA,94022,4300002,4,3.0,LOS ALTOS HILLS,2716,43685,1958,21,1583,,Sold,,,http://www.redfin.com/CA/Los-Altos-Hills/27181-Adonna-Ct-94022/home/1023199,MLSListings,ML81849211,N,Y,37.3733433,-122.1479493
PAST SALE,August-30-2021,Single Family Residential,2239 Wellesley St,PALO ALTO,CA,94306,3395000,2,1.0,PALO ALTO,1040,8874,1922,30,3264,,Sold,,,http://www.redfin.com/CA/Palo-Alto/2239-Wellesley-St-94306/home/906919,MLSListings,ML81851491,N,Y,37.423712,-122.1491691
PAST SALE,September-3-2021,Single Family Residential,2042 Ralmar Ave,East Palo Alto,CA,94303,1480000,4,2.0,East Palo Alto,1665,5040,1952,26,,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/2042-Ralmar-Ave-94303/home/2051513,MetroList,421579479,N,Y,37.4639605,-122.1497457
PAST SALE,September-28-2021,Single Family Residential,419 Central Ave,MENLO PARK,CA,94025,3050000,3,2.0,MENLO PARK,1670,7000,1950,1,1826,,Sold,,,http://www.redfin.com/CA/Menlo-Park/419-Central-Ave-94025/home/859769,MLSListings,ML81847030,N,Y,37.4597738,-122.1539152
PAST SALE,September-29-2021,Single Family Residential,508 Okeefe St,MENLO PARK,CA,94025,1830000,2,1.5,MENLO PARK,1090,6150,1947,1,1679,,Sold,,,http://www.redfin.com/CA/Menlo-Park/508-Okeefe-St-94025/home/2048827,MLSListings,ML81855854,Y,Y,37.464027,-122.1569313
PAST SALE,September-15-2021,Single Family Residential,350 Grove Dr,PORTOLA VALLEY,CA,94028,4250000,2,2.5,PORTOLA VALLEY,3210,97139,1969,14,1324,,Sold,,,http://www.redfin.com/CA/Portola-Valley/350-Grove-Dr-94028/home/1016838,MLSListings,ML81859276,N,Y,37.3768347,-122.2172138
PAST SALE,September-23-2021,Single Family Residential,14266 Amherst Ct,LOS ALTOS HILLS,CA,94022,4000000,4,3.0,LOS ALTOS HILLS,2614,46696,1963,6,1530,,Sold,,,http://www.redfin.com/CA/Los-Altos-Hills/14266-Amherst-Ct-94022/home/1281049,MLSListings,ML81856433,N,Y,37.3880029,-122.1648261
PAST SALE,September-29-2021,Single Family Residential,15 Skyline Dr,WOODSIDE,CA,94062,700000,1,1.0,WOODSIDE,600,8000,1924,1,1167,,Sold,,,http://www.redfin.com/CA/Redwood-City/15-Skyline-Dr-94062/home/1650826,MLSListings,ML81858850,N,Y,37.376046,-122.261704
PAST SALE,August-31-2021,Single Family Residential,230 N Springer Rd,LOS ALTOS,CA,94024,3476000,4,2.5,LOS ALTOS,2875,10571,1949,29,1209,,Sold,,,http://www.redfin.com/CA/Los-Altos/230-Springer-Rd-94024/home/968876,MLSListings,ML81853913,N,Y,37.385385,-122.0963045
PAST SALE,September-24-2021,Single Family Residential,25610 Frampton Ct,LOS ALTOS HILLS,CA,94024,6850000,4,5.0,LOS ALTOS HILLS,4881,48959,1991,5,1403,,Sold,,,http://www.redfin.com/CA/Los-Altos-Hills/25610-Frampton-Ct-94024/home/1548947,MLSListings,ML81858630,N,Y,37.3478029,-122.113308
PAST SALE,September-29-2021,Single Family Residential,26500 Purissima Rd,LOS ALTOS HILLS,CA,94022,4500000,5,3.5,LOS ALTOS HILLS,3816,57829,1910,1,1179,,Sold,,,http://www.redfin.com/CA/Los-Altos-Hills/26500-Purissima-Rd-94022/home/1375964,MLSListings,ML81856843,N,Y,37.369282,-122.1390774
PAST SALE,September-29-2021,Single Family Residential,10650 Magdalena Rd,LOS ALTOS HILLS,CA,94024,6150000,5,5.5,LOS ALTOS HILLS,6729,46599,2005,1,914,,Sold,,,http://www.redfin.com/CA/Los-Altos-Hills/10650-Magdalena-Rd-94024/home/634303,MLSListings,ML81851262,N,Y,37.3441015,-122.1181145
PAST SALE,September-10-2021,Single Family Residential,514 Laurel Ave,MENLO PARK,CA,94025,3450000,4,3.0,MENLO PARK,2526,7000,2015,19,1366,,Sold,,,http://www.redfin.com/CA/Menlo-Park/514-Laurel-Ave-94025/home/1516927,MLSListings,ML81849579,N,Y,37.4609876,-122.1543588
PAST SALE,September-17-2021,Single Family Residential,1122 Windermere Ave,Menlo Park,CA,94025,1091000,3,1.0,Newbridge Park,1100,5750,1949,12,992,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1122-Windermere-Ave-94025/home/1617300,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40962882,N,Y,37.4731776,-122.1597256
PAST SALE,September-15-2021,Single Family Residential,1028 Menlo Oaks Dr,MENLO PARK,CA,94025,3141950,4,3.0,MENLO PARK,2840,8496,1939,14,1106,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1028-Menlo-Oaks-Dr-94025/home/1435151,MLSListings,ML81850305,N,Y,37.4716905,-122.1648704
PAST SALE,September-10-2021,Single Family Residential,1015 Lassen Dr,MENLO PARK,CA,94025,3360100,3,3.0,MENLO PARK,2650,6000,1977,19,1268,999,Sold,,,http://www.redfin.com/CA/Menlo-Park/1015-Lassen-Dr-94025/home/1185341,MLSListings,ML81857475,N,Y,37.427502,-122.2122488
PAST SALE,August-30-2021,Single Family Residential,1828 Orangetree Ln,MOUNTAIN VIEW,CA,94040,3400000,4,4.0,MOUNTAIN VIEW,2461,8228,1957,30,1382,,Sold,,,http://www.redfin.com/CA/Mountain-View/1828-Orangetree-Ln-94040/home/1696882,MLSListings,ML81853572,N,Y,37.3702437,-122.0944627
PAST SALE,September-8-2021,Single Family Residential,769 Gantry Way,Mountain View,CA,94040,2195000,3,1.0,Blossom Valley,1004,4876,1952,21,2186,,Sold,,,http://www.redfin.com/CA/Mountain-View/769-Gantry-Way-94040/home/1092179,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40959013,N,Y,37.3712272,-122.0857657
PAST SALE,September-18-2021,Single Family Residential,1455 McKenzie Ave,LOS ALTOS,CA,94024,6162000,5,4.0,LOS ALTOS,3524,16579,2006,11,1749,,Sold,,,http://www.redfin.com/CA/Los-Altos/1455-McKenzie-Ave-94024/home/645627,MLSListings,ML81859022,N,Y,37.3570569,-122.0837889
PAST SALE,,Single Family Residential,1360 Ranchita Dr,Los Altos,CA,94024,4100000,4,4.0,,2786,9253,1990,,1472,,,,,http://www.redfin.com/CA/Los-Altos/1360-Ranchita-Dr-94024/home/649863,,,N,Y,37.3547598,-122.0762433
PAST SALE,September-15-2021,Single Family Residential,1308 University Dr,MENLO PARK,CA,94025,3400000,3,2.0,MENLO PARK,1710,7865,1960,14,1988,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1308-University-Dr-94025/home/1668386,MLSListings,ML81856399,N,Y,37.4516201,-122.1889057
PAST SALE,September-3-2021,Single Family Residential,112 Wisteria Dr,EAST PALO ALTO,CA,94303,825000,2,1.0,EAST PALO ALTO,890,5000,1952,26,927,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/112-Wisteria-Dr-94303/home/1542125,MLSListings,ML81854274,N,Y,37.4542012,-122.1237494
PAST SALE,September-7-2021,Single Family Residential,1388 Elder Ave,MENLO PARK,CA,94025,3850000,4,3.0,MENLO PARK,2230,10000,1953,22,1726,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1388-Elder-Ave-94025/home/1194694,MLSListings,ML81859565,N,Y,37.4409541,-122.1997245
PAST SALE,September-8-2021,Single Family Residential,5 Robert Dr S,MENLO PARK,CA,94025,13850000,6,8.0,MENLO PARK,9585,40075,2003,21,1445,,Sold,,,http://www.redfin.com/CA/Menlo-Park/5-S-Robert-Dr-94025/home/1678592,MLSListings,ML81854357,N,Y,37.4443329,-122.1943375
PAST SALE,August-31-2021,Single Family Residential,3127 Barney Ave,MENLO PARK,CA,94025,3250000,2,1.5,MENLO PARK,1190,10010,1953,29,2731,,Sold,,,http://www.redfin.com/CA/Menlo-Park/3127-Barney-Ave-94025/home/1091388,MLSListings,ML81860647,N,Y,37.4368696,-122.2076161
PAST SALE,August-30-2021,Single Family Residential,1120 May Brown Ave,MENLO PARK,CA,94025,3800000,3,3.0,MENLO PARK,2000,10000,1948,30,1900,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1120-May-Brown-Ave-94025/home/1296420,MLSListings,ML81856429,N,Y,37.4440673,-122.1916993
PAST SALE,September-7-2021,Single Family Residential,1623 Corte Via,LOS ALTOS,CA,94024,3360000,4,3.0,LOS ALTOS,2078,7500,1995,22,1617,,Sold,,,http://www.redfin.com/CA/Los-Altos/1623-Corte-Via-94024/home/972371,MLSListings,ML81855753,N,Y,37.3499321,-122.0890441
PAST SALE,September-8-2021,Single Family Residential,3444 Spring St,REDWOOD CITY,CA,94063,1700000,3,2.0,REDWOOD CITY,1500,7200,1946,21,1133,,Sold,,,http://www.redfin.com/CA/Redwood-City/3444-Spring-St-94063/home/2005817,MLSListings,ML81854824,N,Y,37.47793043994991,-122.19259011931004
PAST SALE,September-10-2021,Single Family Residential,588 Quartz St,REDWOOD CITY,CA,94062,3400000,4,3.5,REDWOOD CITY,2563,8040,1942,19,1327,,Sold,,,http://www.redfin.com/CA/Redwood-City/588-Quartz-St-94062/home/1154038,MLSListings,ML81859038,N,Y,37.4719141,-122.2431654
PAST SALE,September-13-2021,Single Family Residential,726 Sapphire St,REDWOOD CITY,CA,94061,1979250,3,1.0,REDWOOD CITY,1560,9000,1948,16,1269,,Sold,,,http://www.redfin.com/CA/Redwood-City/726-Sapphire-St-94061/home/2009318,MLSListings,ML81856808,N,Y,37.4694262,-122.2428551
PAST SALE,September-8-2021,Single Family Residential,268 Alexander Ave,REDWOOD CITY,CA,94061,1050000,1,1.0,REDWOOD CITY,560,2550,1952,21,1875,,Sold,,,http://www.redfin.com/CA/Redwood-City/268-Alexander-Ave-94061/home/1963859,MLSListings,ML81856942,N,Y,37.456515,-122.2236635
PAST SALE,September-9-2021,Single Family Residential,246 Beresford Ave,Redwood City,CA,94061,2050000,3,3.0,Redwood City,1792,5100,1948,20,1144,,Sold,,,http://www.redfin.com/CA/Redwood-City/246-Beresford-Ave-94061/home/1185022,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40961125,N,Y,37.4551053,-122.2258355
PAST SALE,September-17-2021,Single Family Residential,65 Selby Ln,ATHERTON,CA,94027,12250000,7,9.5,ATHERTON,11080,40075,2006,12,1106,,Sold,,,http://www.redfin.com/CA/Atherton/65-Selby-Ln-94027/home/1876601,MLSListings,ML81857474,N,Y,37.464207,-122.213622
PAST SALE,September-17-2021,Single Family Residential,450 Las Pulgas Dr,WOODSIDE,CA,94062,12500000,5,6.5,WOODSIDE,7974,175982,2015,12,1568,167,Sold,,,http://www.redfin.com/CA/Woodside/450-Las-Pulgas-Dr-94062/home/1887086,MLSListings,ML81863240,N,Y,37.4510868,-122.2454921
PAST SALE,September-17-2021,Single Family Residential,1725 Hampton Ave,REDWOOD CITY,CA,94061,1935000,3,2.0,REDWOOD CITY,1490,6550,1948,12,1299,,Sold,,,http://www.redfin.com/CA/Redwood-City/1725-Hampton-Ave-94061/home/2047697,MLSListings,ML81857466,Y,Y,37.4622765,-122.2309328
PAST SALE,September-27-2021,Single Family Residential,1340 Fernside St,REDWOOD CITY,CA,94061,2300000,3,2.0,REDWOOD CITY,1550,9000,1954,2,1484,,Sold,,,http://www.redfin.com/CA/Redwood-City/1340-Fernside-St-94061/home/878472,MLSListings,ML81853496,N,Y,37.457682,-122.2435642
PAST SALE,September-27-2021,Single Family Residential,2423 Massachusetts Ave,REDWOOD CITY,CA,94061,2465000,5,3.0,REDWOOD CITY,2450,7384,1950,2,1006,,Sold,,,http://www.redfin.com/CA/Redwood-City/2423-Massachusetts-Ave-94061/home/1584416,MLSListings,ML81860215,Y,Y,37.4566461,-122.2315976
PAST SALE,September-28-2021,Single Family Residential,464 Nimitz Ave,REDWOOD CITY,CA,94061,2730000,5,3.5,REDWOOD CITY,3000,4600,1998,1,910,,Sold,,,http://www.redfin.com/CA/Redwood-City/464-Nimitz-Ave-94061/home/846719,MLSListings,ML81853311,N,Y,37.454224,-122.219805
PAST SALE,September-6-2021,Single Family Residential,423 Sequoia Ave,REDWOOD CITY,CA,94061,3450000,4,4.0,REDWOOD CITY,2735,8100,1952,23,1261,,Sold,,,http://www.redfin.com/CA/Redwood-City/423-Sequoia-Ave-94061/home/888041,MLSListings,ML81861677,N,Y,37.4515162,-122.2234197
PAST SALE,September-28-2021,Single Family Residential,278 Beresford Ave,REDWOOD CITY,CA,94061,2528000,4,4.5,REDWOOD CITY,2016,5100,2020,1,1254,,Sold,,,http://www.redfin.com/CA/Redwood-City/278-Beresford-Ave-94061/home/1542336,MLSListings,ML81857469,N,Y,37.4547416,-122.22537
PAST SALE,September-14-2021,Single Family Residential,2374 Laura Ln,MOUNTAIN VIEW,CA,94043,1775000,4,2.0,MOUNTAIN VIEW,1392,4766,1955,15,1275,,Sold,,,http://www.redfin.com/CA/Mountain-View/2374-Laura-Ln-94043/home/609558,MLSListings,ML81856421,Y,Y,37.4073635,-122.0979687
PAST SALE,September-10-2021,Single Family Residential,1131 Newbridge St,EAST PALO ALTO,CA,94303,1060000,4,2.0,EAST PALO ALTO,1310,5904,1954,19,809,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/1131-Newbridge-St-94303/home/2059184,MLSListings,ML81850283,N,Y,37.4710472,-122.1482376
PAST SALE,September-17-2021,Single Family Residential,22526 Redcliff Ct,MOUNTAIN VIEW,CA,94040,4303000,5,3.5,MOUNTAIN VIEW,4100,13953,1956,12,1050,,Sold,,,http://www.redfin.com/CA/Mountain-View/22526-Redcliff-Ct-94040/home/648543,MLSListings,ML81857473,N,Y,37.3703886,-122.0692299
PAST SALE,September-8-2021,Single Family Residential,1195 Laurel St,Menlo Park,CA,94025,2700000,3,2.5,Menlo Park,1820,4900,1988,21,,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1195-Laurel-St-94025/home/855657,MetroList,421581576,Y,Y,37.4569153,-122.1820772
PAST SALE,September-21-2021,Single Family Residential,1355 Laurel St,MENLO PARK,CA,94025,1844000,3,2.5,MENLO PARK,1400,8033,1988,8,1317,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1355-Laurel-St-94025/home/1836910,MLSListings,ML81857930,Y,Y,37.4580618,-122.1849595
PAST SALE,September-17-2021,Single Family Residential,3211 Spring St,REDWOOD CITY,CA,94063,1250000,2,1.0,REDWOOD CITY,1090,5200,1948,12,1147,,Sold,,,http://www.redfin.com/CA/Redwood-City/3211-Spring-St-94063/home/816993,MLSListings,ML81854144,N,Y,37.4799555,-122.1990002
PAST SALE,September-22-2021,Single Family Residential,531 Flynn Ave,REDWOOD CITY,CA,94063,950000,3,1.0,REDWOOD CITY,1010,5100,1946,7,941,,Sold,,,http://www.redfin.com/CA/Redwood-City/531-Flynn-Ave-94063/home/2056372,MLSListings,ML81861757,N,Y,37.4805047,-122.2145762
PAST SALE,September-28-2021,Single Family Residential,111 Yerba Santa Ave,LOS ALTOS,CA,94022,4420000,5,2.5,LOS ALTOS,2576,10000,1962,1,1716,,Sold,,,http://www.redfin.com/CA/Los-Altos/111-Yerba-Santa-Ave-94022/home/1558561,MLSListings,ML81861880,N,Y,37.388753,-122.1168944
PAST SALE,,Single Family Residential,572 Cuesta Dr,Los Altos,CA,94024,3385000,4,2.0,,2263,12260,1948,,1496,,,,,http://www.redfin.com/CA/Los-Altos/572-Cuesta-Dr-94024/home/1137837,,,N,Y,37.3734981,-122.1003207
PAST SALE,September-23-2021,Single Family Residential,410 Los Pajaros Ct,LOS ALTOS,CA,94024,5510000,4,3.5,LOS ALTOS,3056,14476,2007,6,1803,,Sold,,,http://www.redfin.com/CA/Los-Altos/410-Los-Pajaros-Ct-94024/home/1414054,MLSListings,ML81861555,N,Y,37.3713406,-122.1030499
PAST SALE,September-21-2021,Single Family Residential,466 5th Ave,REDWOOD CITY,CA,94063,1200000,2,2.0,REDWOOD CITY,1300,6000,1927,8,923,,Sold,,,http://www.redfin.com/CA/Redwood-City/466-Fifth-Ave-94063/home/1963855,MLSListings,ML81855520,Y,Y,37.4739013,-122.2031827
PAST SALE,September-13-2021,Single Family Residential,933 HILLCREST Dr,REDWOOD CITY,CA,94062,2300000,3,2.0,REDWOOD CITY,1700,19200,1950,16,1353,,Sold,,,http://www.redfin.com/CA/Redwood-City/933-Hillcrest-Dr-94062/home/2034357,MLSListings,ML81853072,N,Y,37.475569,-122.2577008
PAST SALE,September-7-2021,Single Family Residential,3511 Highland Ave,REDWOOD CITY,CA,94062,1425000,2,2.0,REDWOOD CITY,1130,8250,1940,22,1261,,Sold,,,http://www.redfin.com/CA/Redwood-City/3511-Highland-Ave-94062/home/1506505,MLSListings,ML81854398,N,Y,37.4681296,-122.2509208
PAST SALE,September-27-2021,Single Family Residential,460 Alameda De Las Pulgas,REDWOOD CITY,CA,94062,1460000,2,2.0,REDWOOD CITY,1226,6050,1947,2,1191,,Sold,,,http://www.redfin.com/CA/Redwood-City/460-Alameda-de-las-Pulgas-94062/home/1808741,MLSListings,ML81859770,Y,Y,37.4713819,-122.2494584
PAST SALE,,Single Family Residential,787 Southampton Dr,Palo Alto,CA,94303,5600000,5,2.0,,2715,15317,1948,,2063,,,,,http://www.redfin.com/CA/Palo-Alto/787-Southampton-Dr-94303/home/812065,,,N,Y,37.4397835,-122.1355284
PAST SALE,September-1-2021,Single Family Residential,319 Iris Way,PALO ALTO,CA,94303,3250000,3,1.0,PALO ALTO,1093,6170,1948,28,2973,,Sold,,,http://www.redfin.com/CA/Palo-Alto/319-Iris-Way-94303/home/1625798,MLSListings,ML81850164,N,Y,37.4478685,-122.1312916
PAST SALE,September-7-2021,Single Family Residential,111 April Ln,MOUNTAIN VIEW,CA,94040,3620000,5,3.5,MOUNTAIN VIEW,2929,8279,2011,22,1236,60,Sold,,,http://www.redfin.com/CA/Mountain-View/111-April-Ln-94040/home/41395713,MLSListings,ML81855901,N,Y,37.3656296,-122.077464
PAST SALE,September-10-2021,Single Family Residential,1620 Havenhurst Dr,LOS ALTOS,CA,94024,4020000,3,2.0,LOS ALTOS,1996,11700,1955,19,2014,,Sold,,,http://www.redfin.com/CA/Los-Altos/1620-Havenhurst-Dr-94024/home/645838,MLSListings,ML81856836,N,Y,37.3542514,-122.0680536
PAST SALE,,Single Family Residential,8 Garland Pl,Menlo Park,CA,94025,4650000,4,3.0,,2940,15400,1950,,1582,,,,,http://www.redfin.com/CA/Menlo-Park/8-Garland-Pl-94025/home/1904944,,,N,Y,37.4380476,-122.1861789
PAST SALE,September-27-2021,Single Family Residential,1238 Crane St,MENLO PARK,CA,94025,2200000,2,2.0,MENLO PARK,1230,6400,1950,2,1789,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1238-Crane-St-94025/home/1959400,MLSListings,ML81858547,N,Y,37.4529167,-122.1867331
PAST SALE,September-7-2021,Single Family Residential,776 Cambridge Ave,MENLO PARK,CA,94025,3850000,4,3.0,MENLO PARK,2470,7440,2000,22,1559,,Sold,,,http://www.redfin.com/CA/Menlo-Park/776-Cambridge-Ave-94025/home/1968177,MLSListings,ML81854956,N,Y,37.4465513,-122.1760019
PAST SALE,September-16-2021,Single Family Residential,713 Partridge Ave,MENLO PARK,CA,94025,3014000,4,3.5,MENLO PARK,1684,9548,2021,13,1790,,Sold,,,http://www.redfin.com/CA/Menlo-Park/713-Partridge-Ave-94025/home/1776529,MLSListings,ML81856423,N,Y,37.447627,-122.1759132
PAST SALE,September-7-2021,Single Family Residential,1020 California Ave,PALO ALTO,CA,94306,2550000,2,1.0,PALO ALTO,996,5742,1930,22,2560,,Sold,,,http://www.redfin.com/CA/Palo-Alto/1020-California-Ave-94306/home/1651811,MLSListings,ML81858971,Y,Y,37.4212329,-122.1494352
PAST SALE,September-16-2021,Single Family Residential,264 La Cuesta Dr,PORTOLA VALLEY,CA,94028,2950000,3,2.5,PORTOLA VALLEY,1800,17500,1949,13,1639,,Sold,,,http://www.redfin.com/CA/Menlo-Park/264-La-Cuesta-Dr-94028/home/902800,MLSListings,ML81853702,N,Y,37.4046159,-122.19467
PAST SALE,,Single Family Residential,1090 Mercy St,Mountain View,CA,94041,3775000,4,3.0,,2635,7585,2020,,1433,,,,,http://www.redfin.com/CA/Mountain-View/1090-Mercy-St-94041/home/907379,,,N,Y,37.3914887,-122.0843876
PAST SALE,September-21-2021,Single Family Residential,681 Cuesta Dr,LOS ALTOS,CA,94024,3480000,4,3.0,LOS ALTOS,1817,13334,1952,8,1915,,Sold,,,http://www.redfin.com/CA/Los-Altos/681-Cuesta-Dr-94024/home/643052,MLSListings,ML81856768,N,Y,37.3739426,-122.0969923
PAST SALE,September-13-2021,Single Family Residential,120 Highland Ter,WOODSIDE,CA,94062,3625000,3,2.5,WOODSIDE,2550,19000,1945,16,1422,,Sold,,,http://www.redfin.com/CA/Woodside/120-Highland-Ter-94062/home/1568429,MLSListings,ML81857937,N,Y,37.4402529,-122.2548205
PAST SALE,September-21-2021,Single Family Residential,349 Chamisal Ave,LOS ALTOS,CA,94022,4202000,4,2.0,LOS ALTOS,1916,11250,1951,8,2193,,Sold,,,http://www.redfin.com/CA/Los-Altos/349-Chamisal-Ave-94022/home/631180,MLSListings,ML81859821,N,Y,37.3861243,-122.1217972
PAST SALE,September-24-2021,Single Family Residential,661 N San Antonio Rd,LOS ALTOS,CA,94022,4250000,5,4.5,LOS ALTOS,3485,12780,2006,5,1220,,Sold,,,http://www.redfin.com/CA/Los-Altos/661-N-San-Antonio-Rd-94022/home/2121911,MLSListings,ML81858016,N,Y,37.3933431,-122.1138106
PAST SALE,September-1-2021,Single Family Residential,26201 Catharine Ct,LOS ALTOS HILLS,CA,94022,9050000,6,6.5,LOS ALTOS HILLS,4614,63925,1978,28,1961,,Sold,,,http://www.redfin.com/CA/Los-Altos-Hills/26201-Catharine-Ct-94022/home/1822803,MLSListings,ML81858731,N,Y,37.383756,-122.1367927
PAST SALE,September-2-2021,Single Family Residential,12345 Murietta Ln,LOS ALTOS HILLS,CA,94022,6900000,4,4.5,LOS ALTOS HILLS,4875,64013,1984,27,1415,,Sold,,,http://www.redfin.com/CA/Los-Altos-Hills/12345-Murietta-Ln-94022/home/1087958,MLSListings,ML81856885,N,Y,37.3517375,-122.1504333
PAST SALE,September-24-2021,Single Family Residential,843 Sutter Ave,PALO ALTO,CA,94303,7300000,5,4.5,PALO ALTO,3638,9639,2021,5,2007,,Sold,,,http://www.redfin.com/CA/Palo-Alto/843-Sutter-Ave-94303/home/597975,MLSListings,ML81861801,N,Y,37.4352606,-122.1234388
PAST SALE,September-24-2021,Single Family Residential,1795 Hamilton Ave,PALO ALTO,CA,94303,4410000,5,3.0,PALO ALTO,2127,8509,1950,5,2073,,Sold,,,http://www.redfin.com/CA/Palo-Alto/1795-Hamilton-Ave-94303/home/544083,MLSListings,ML81860893,N,Y,37.4499406,-122.1324895
PAST SALE,September-9-2021,Single Family Residential,752 La Para Ave,PALO ALTO,CA,94306,4000000,5,2.5,PALO ALTO,2746,11956,1958,20,1457,,Sold,,,http://www.redfin.com/CA/Palo-Alto/752-La-Para-Ave-94306/home/991093,MLSListings,ML81850342,N,Y,37.4125026,-122.1331106
PAST SALE,September-24-2021,Single Family Residential,25275 Cantata Way,LOS ALTOS HILLS,CA,94022,4425000,4,3.0,LOS ALTOS HILLS,2728,47522,1990,5,1622,,Sold,,,http://www.redfin.com/CA/Los-Altos-Hills/25275-Cantata-Way-94022/home/780682,MLSListings,ML81858465,N,Y,37.3650204,-122.1206436
PAST SALE,September-21-2021,Single Family Residential,773 Berry Ave,LOS ALTOS,CA,94024,4200000,4,2.0,LOS ALTOS,2182,23117,1940,8,1925,,Sold,,,http://www.redfin.com/CA/Los-Altos/773-Berry-Ave-94024/home/1096125,MLSListings,ML81855340,N,Y,37.3621716,-122.0929316
PAST SALE,September-10-2021,Single Family Residential,1095 Forest Ave,PALO ALTO,CA,94301,3800000,2,1.0,PALO ALTO,1372,7207,1922,19,2770,,Sold,,,http://www.redfin.com/CA/Palo-Alto/1095-Forest-Ave-94301/home/1559525,MLSListings,ML81855860,N,Y,37.4530571,-122.1487699
